data: x, p, v, rho
left rarefaction, right shock
0.177468 1 0 1
0.177568 1 0 1
0.177668 1 0 1
0.177768 1 0 1
0.177868 1 0 1
0.177968 1 0 1
0.178068 1 0 1
0.178168 1 0 1
0.178268 1 0 1
0.178368 1 0 1
0.178468 1 0 1
0.178568 1 0 1
0.178668 1 0 1
0.178768 1 0 1
0.178868 1 0 1
0.178968 1 0 1
0.179068 1 0 1
0.179168 1 0 1
0.179268 1 0 1
0.179368 1 0 1
0.179468 1 0 1
0.179568 1 0 1
0.179668 1 0 1
0.179768 1 0 1
0.179868 1 0 1
0.179968 1 0 1
0.180068 1 0 1
0.180168 1 0 1
0.180268 1 0 1
0.180368 1 0 1
0.180468 1 0 1
0.180568 1 0 1
0.180668 1 0 1
0.180768 1 0 1
0.180868 1 0 1
0.180968 1 0 1
0.181068 1 0 1
0.181168 1 0 1
0.181268 1 0 1
0.181368 1 0 1
0.181468 1 0 1
0.181568 1 0 1
0.181668 1 0 1
0.181768 1 0 1
0.181868 1 0 1
0.181968 1 0 1
0.182068 1 0 1
0.182168 1 0 1
0.182268 1 0 1
0.182368 1 0 1
0.182468 1 0 1
0.182568 1 0 1
0.182668 1 0 1
0.182768 1 0 1
0.182868 1 0 1
0.182968 1 0 1
0.183068 1 0 1
0.183168 1 0 1
0.183268 1 0 1
0.183368 1 0 1
0.183468 1 0 1
0.183568 1 0 1
0.183668 1 0 1
0.183768 1 0 1
0.183868 1 0 1
0.183968 1 0 1
0.184068 1 0 1
0.184168 1 0 1
0.184268 1 0 1
0.184368 1 0 1
0.184468 1 0 1
0.184568 1 0 1
0.184668 1 0 1
0.184768 1 0 1
0.184868 1 0 1
0.184968 1 0 1
0.185069 1 0 1
0.185169 1 0 1
0.185269 1 0 1
0.185369 1 0 1
0.185469 1 0 1
0.185569 1 0 1
0.185669 1 0 1
0.185769 1 0 1
0.185869 1 0 1
0.185969 1 0 1
0.186069 1 0 1
0.186169 1 0 1
0.186269 1 0 1
0.186369 1 0 1
0.186469 1 0 1
0.186569 1 0 1
0.186669 1 0 1
0.186769 1 0 1
0.186869 1 0 1
0.186969 1 0 1
0.187069 1 0 1
0.187169 1 0 1
0.187269 1 0 1
0.187369 1 0 1
0.187469 1 0 1
0.187569 1 0 1
0.187669 1 0 1
0.187769 1 0 1
0.187869 1 0 1
0.187969 1 0 1
0.188069 1 0 1
0.188169 1 0 1
0.188269 1 0 1
0.188369 1 0 1
0.188469 1 0 1
0.188569 1 0 1
0.188669 1 0 1
0.188769 1 0 1
0.188869 1 0 1
0.188969 1 0 1
0.189069 1 0 1
0.189169 1 0 1
0.189269 1 0 1
0.189369 1 0 1
0.189469 1 0 1
0.189569 1 0 1
0.189669 1 0 1
0.189769 1 0 1
0.189869 1 0 1
0.189969 1 0 1
0.190069 1 0 1
0.190169 1 0 1
0.190269 1 0 1
0.190369 1 0 1
0.190469 1 0 1
0.190569 1 0 1
0.190669 1 0 1
0.190769 1 0 1
0.190869 1 0 1
0.190969 1 0 1
0.191069 1 0 1
0.191169 1 0 1
0.191269 1 0 1
0.191369 1 0 1
0.191469 1 0 1
0.191569 1 0 1
0.191669 1 0 1
0.191769 1 0 1
0.191869 1 0 1
0.191969 1 0 1
0.192069 1 0 1
0.192169 1 0 1
0.192269 1 0 1
0.192369 1 0 1
0.192469 1 0 1
0.192569 1 0 1
0.192669 1 0 1
0.192769 1 0 1
0.192869 1 0 1
0.192969 1 0 1
0.193069 1 0 1
0.193169 1 0 1
0.193269 1 0 1
0.193369 1 0 1
0.193469 1 0 1
0.193569 1 0 1
0.193669 1 0 1
0.193769 1 0 1
0.193869 1 0 1
0.193969 1 0 1
0.194069 1 0 1
0.194169 1 0 1
0.194269 1 0 1
0.194369 1 0 1
0.194469 1 0 1
0.194569 1 0 1
0.194669 1 0 1
0.194769 1 0 1
0.194869 1 0 1
0.194969 1 0 1
0.19507 1 0 1
0.19517 1 0 1
0.19527 1 0 1
0.19537 1 0 1
0.19547 1 0 1
0.19557 1 0 1
0.19567 1 0 1
0.19577 1 0 1
0.19587 1 0 1
0.19597 1 0 1
0.19607 1 0 1
0.19617 1 0 1
0.19627 1 0 1
0.19637 1 0 1
0.19647 1 0 1
0.19657 1 0 1
0.19667 1 0 1
0.19677 1 0 1
0.19687 1 0 1
0.19697 1 0 1
0.19707 1 0 1
0.19717 1 0 1
0.19727 1 0 1
0.19737 1 0 1
0.19747 1 0 1
0.19757 1 0 1
0.19767 1 0 1
0.19777 1 0 1
0.19787 1 0 1
0.19797 1 0 1
0.19807 1 0 1
0.19817 1 0 1
0.19827 1 0 1
0.19837 1 0 1
0.19847 1 0 1
0.19857 1 0 1
0.19867 1 0 1
0.19877 1 0 1
0.19887 1 0 1
0.19897 1 0 1
0.19907 1 0 1
0.19917 1 0 1
0.19927 1 0 1
0.19937 1 0 1
0.19947 1 0 1
0.19957 1 0 1
0.19967 1 0 1
0.19977 1 0 1
0.19987 1 0 1
0.19997 1 0 1
0.20007 1 0 1
0.20017 1 0 1
0.20027 1 0 1
0.20037 1 0 1
0.20047 1 0 1
0.20057 1 0 1
0.20067 1 0 1
0.20077 1 0 1
0.20087 1 0 1
0.20097 1 0 1
0.20107 1 0 1
0.20117 1 0 1
0.20127 1 0 1
0.20137 1 0 1
0.20147 1 0 1
0.20157 1 0 1
0.20167 1 0 1
0.20177 1 0 1
0.20187 1 0 1
0.20197 1 0 1
0.20207 1 0 1
0.20217 1 0 1
0.20227 1 0 1
0.20237 1 0 1
0.20247 1 0 1
0.20257 1 0 1
0.20267 1 0 1
0.20277 1 0 1
0.20287 1 0 1
0.20297 1 0 1
0.20307 1 0 1
0.20317 1 0 1
0.20327 1 0 1
0.20337 1 0 1
0.20347 1 0 1
0.20357 1 0 1
0.20367 1 0 1
0.20377 1 0 1
0.20387 1 0 1
0.20397 1 0 1
0.20407 1 0 1
0.20417 1 0 1
0.20427 1 0 1
0.20437 1 0 1
0.20447 1 0 1
0.20457 1 0 1
0.20467 1 0 1
0.20477 1 0 1
0.20487 1 0 1
0.20497 1 0 1
0.205071 1 0 1
0.205171 1 0 1
0.205271 1 0 1
0.205371 1 0 1
0.205471 1 0 1
0.205571 1 0 1
0.205671 1 0 1
0.205771 1 0 1
0.205871 1 0 1
0.205971 1 0 1
0.206071 1 0 1
0.206171 1 0 1
0.206271 1 0 1
0.206371 1 0 1
0.206471 1 0 1
0.206571 1 0 1
0.206671 1 0 1
0.206771 1 0 1
0.206871 1 0 1
0.206971 1 0 1
0.207071 1 0 1
0.207171 1 0 1
0.207271 1 0 1
0.207371 1 0 1
0.207471 1 0 1
0.207571 1 0 1
0.207671 1 0 1
0.207771 1 0 1
0.207871 1 0 1
0.207971 1 0 1
0.208071 1 0 1
0.208171 1 0 1
0.208271 1 0 1
0.208371 1 0 1
0.208471 1 0 1
0.208571 1 0 1
0.208671 1 0 1
0.208771 1 0 1
0.208871 1 0 1
0.208971 1 0 1
0.209071 1 0 1
0.209171 1 0 1
0.209271 1 0 1
0.209371 1 0 1
0.209471 1 0 1
0.209571 1 0 1
0.209671 1 0 1
0.209771 1 0 1
0.209871 1 0 1
0.209971 1 0 1
0.210071 1 0 1
0.210171 1 0 1
0.210271 1 0 1
0.210371 1 0 1
0.210471 1 0 1
0.210571 1 0 1
0.210671 1 0 1
0.210771 1 0 1
0.210871 1 0 1
0.210971 1 0 1
0.211071 1 0 1
0.211171 1 0 1
0.211271 1 0 1
0.211371 1 0 1
0.211471 1 0 1
0.211571 1 0 1
0.211671 1 0 1
0.211771 1 0 1
0.211871 1 0 1
0.211971 1 0 1
0.212071 1 0 1
0.212171 1 0 1
0.212271 1 0 1
0.212371 1 0 1
0.212471 1 0 1
0.212571 1 0 1
0.212671 1 0 1
0.212771 1 0 1
0.212871 1 0 1
0.212971 1 0 1
0.213071 1 0 1
0.213171 1 0 1
0.213271 1 0 1
0.213371 1 0 1
0.213471 1 0 1
0.213571 1 0 1
0.213671 1 0 1
0.213771 1 0 1
0.213871 1 0 1
0.213971 1 0 1
0.214071 1 0 1
0.214171 1 0 1
0.214271 1 0 1
0.214371 1 0 1
0.214471 1 0 1
0.214571 1 0 1
0.214671 1 0 1
0.214771 1 0 1
0.214871 1 0 1
0.214971 1 0 1
0.215072 1 0 1
0.215172 1 0 1
0.215272 1 0 1
0.215372 1 0 1
0.215472 1 0 1
0.215572 1 0 1
0.215672 1 0 1
0.215772 1 0 1
0.215872 1 0 1
0.215972 1 0 1
0.216072 1 0 1
0.216172 1 0 1
0.216272 1 0 1
0.216372 1 0 1
0.216472 1 0 1
0.216572 1 0 1
0.216672 1 0 1
0.216772 1 0 1
0.216872 1 0 1
0.216972 1 0 1
0.217072 1 0 1
0.217172 1 0 1
0.217272 1 0 1
0.217372 1 0 1
0.217472 1 0 1
0.217572 1 0 1
0.217672 1 0 1
0.217772 1 0 1
0.217872 1 0 1
0.217972 1 0 1
0.218072 1 0 1
0.218172 1 0 1
0.218272 1 0 1
0.218372 1 0 1
0.218472 1 0 1
0.218572 1 0 1
0.218672 1 0 1
0.218772 1 0 1
0.218872 1 0 1
0.218972 1 0 1
0.219072 1 0 1
0.219172 1 0 1
0.219272 1 0 1
0.219372 1 0 1
0.219472 1 0 1
0.219572 1 0 1
0.219672 1 0 1
0.219772 1 0 1
0.219872 1 0 1
0.219972 1 0 1
0.220072 1 0 1
0.220172 1 0 1
0.220272 1 0 1
0.220372 1 0 1
0.220472 1 0 1
0.220572 1 0 1
0.220672 1 0 1
0.220772 1 0 1
0.220872 1 0 1
0.220972 1 0 1
0.221072 1 0 1
0.221172 1 0 1
0.221272 1 0 1
0.221372 1 0 1
0.221472 1 0 1
0.221572 1 0 1
0.221672 1 0 1
0.221772 1 0 1
0.221872 1 0 1
0.221972 1 0 1
0.222072 1 0 1
0.222172 1 0 1
0.222272 1 0 1
0.222372 1 0 1
0.222472 1 0 1
0.222572 1 0 1
0.222672 1 0 1
0.222772 1 0 1
0.222872 1 0 1
0.222972 1 0 1
0.223072 1 0 1
0.223172 1 0 1
0.223272 1 0 1
0.223372 1 0 1
0.223472 1 0 1
0.223572 1 0 1
0.223672 1 0 1
0.223772 1 0 1
0.223872 1 0 1
0.223972 1 0 1
0.224072 1 0 1
0.224172 1 0 1
0.224272 1 0 1
0.224372 1 0 1
0.224472 1 0 1
0.224572 1 0 1
0.224672 1 0 1
0.224772 1 0 1
0.224872 1 0 1
0.224972 1 0 1
0.225073 1 0 1
0.225173 1 0 1
0.225273 1 0 1
0.225373 1 0 1
0.225473 1 0 1
0.225573 1 0 1
0.225673 1 0 1
0.225773 1 0 1
0.225873 1 0 1
0.225973 1 0 1
0.226073 1 0 1
0.226173 1 0 1
0.226273 1 0 1
0.226373 1 0 1
0.226473 1 0 1
0.226573 1 0 1
0.226673 1 0 1
0.226773 1 0 1
0.226873 1 0 1
0.226973 1 0 1
0.227073 1 0 1
0.227173 1 0 1
0.227273 1 0 1
0.227373 1 0 1
0.227473 1 0 1
0.227573 1 0 1
0.227673 1 0 1
0.227773 1 0 1
0.227873 1 0 1
0.227973 1 0 1
0.228073 1 0 1
0.228173 1 0 1
0.228273 1 0 1
0.228373 1 0 1
0.228473 1 0 1
0.228573 1 0 1
0.228673 1 0 1
0.228773 1 0 1
0.228873 1 0 1
0.228973 1 0 1
0.229073 1 0 1
0.229173 1 0 1
0.229273 1 0 1
0.229373 1 0 1
0.229473 1 0 1
0.229573 1 0 1
0.229673 1 0 1
0.229773 1 0 1
0.229873 1 0 1
0.229973 1 0 1
0.230073 1 0 1
0.230173 1 0 1
0.230273 1 0 1
0.230373 1 0 1
0.230473 1 0 1
0.230573 1 0 1
0.230673 1 0 1
0.230773 1 0 1
0.230873 1 0 1
0.230973 1 0 1
0.231073 1 0 1
0.231173 1 0 1
0.231273 1 0 1
0.231373 1 0 1
0.231473 1 0 1
0.231573 1 0 1
0.231673 1 0 1
0.231773 1 0 1
0.231873 1 0 1
0.231973 1 0 1
0.232073 1 0 1
0.232173 1 0 1
0.232273 1 0 1
0.232373 1 0 1
0.232473 1 0 1
0.232573 1 0 1
0.232673 1 0 1
0.232773 1 0 1
0.232873 1 0 1
0.232973 1 0 1
0.233073 1 0 1
0.233173 1 0 1
0.233273 1 0 1
0.233373 1 0 1
0.233473 1 0 1
0.233573 1 0 1
0.233673 1 0 1
0.233773 1 0 1
0.233873 1 0 1
0.233973 1 0 1
0.234073 1 0 1
0.234173 1 0 1
0.234273 1 0 1
0.234373 1 0 1
0.234473 1 0 1
0.234573 1 0 1
0.234673 1 0 1
0.234773 1 0 1
0.234873 1 0 1
0.234973 1 0 1
0.235074 1 0 1
0.235174 1 0 1
0.235274 1 0 1
0.235374 1 0 1
0.235474 1 0 1
0.235574 1 0 1
0.235674 1 0 1
0.235774 1 0 1
0.235874 1 0 1
0.235974 1 0 1
0.236074 1 0 1
0.236174 1 0 1
0.236274 1 0 1
0.236374 1 0 1
0.236474 1 0 1
0.236574 1 0 1
0.236674 1 0 1
0.236774 1 0 1
0.236874 1 0 1
0.236974 1 0 1
0.237074 1 0 1
0.237174 1 0 1
0.237274 1 0 1
0.237374 1 0 1
0.237474 1 0 1
0.237574 1 0 1
0.237674 1 0 1
0.237774 1 0 1
0.237874 1 0 1
0.237974 1 0 1
0.238074 1 0 1
0.238174 1 0 1
0.238274 1 0 1
0.238374 1 0 1
0.238474 1 0 1
0.238574 1 0 1
0.238674 1 0 1
0.238774 1 0 1
0.238874 1 0 1
0.238974 1 0 1
0.239074 1 0 1
0.239174 1 0 1
0.239274 1 0 1
0.239374 1 0 1
0.239474 1 0 1
0.239574 1 0 1
0.239674 1 0 1
0.239774 1 0 1
0.239874 1 0 1
0.239974 1 0 1
0.240074 1 0 1
0.240174 1 0 1
0.240274 1 0 1
0.240374 1 0 1
0.240474 1 0 1
0.240574 1 0 1
0.240674 1 0 1
0.240774 1 0 1
0.240874 1 0 1
0.240974 1 0 1
0.241074 1 0 1
0.241174 1 0 1
0.241274 1 0 1
0.241374 1 0 1
0.241474 1 0 1
0.241574 1 0 1
0.241674 1 0 1
0.241774 1 0 1
0.241874 1 0 1
0.241974 1 0 1
0.242074 1 0 1
0.242174 1 0 1
0.242274 1 0 1
0.242374 1 0 1
0.242474 1 0 1
0.242574 1 0 1
0.242674 1 0 1
0.242774 1 0 1
0.242874 1 0 1
0.242974 1 0 1
0.243074 1 0 1
0.243174 1 0 1
0.243274 1 0 1
0.243374 1 0 1
0.243474 1 0 1
0.243574 1 0 1
0.243674 1 0 1
0.243774 1 0 1
0.243874 1 0 1
0.243974 1 0 1
0.244074 1 0 1
0.244174 1 0 1
0.244274 1 0 1
0.244374 1 0 1
0.244474 1 0 1
0.244574 1 0 1
0.244674 1 0 1
0.244774 1 0 1
0.244874 1 0 1
0.244974 1 0 1
0.245075 1 0 1
0.245175 1 0 1
0.245275 1 0 1
0.245375 1 0 1
0.245475 1 0 1
0.245575 1 0 1
0.245675 1 0 1
0.245775 1 0 1
0.245875 1 0 1
0.245975 1 0 1
0.246075 1 0 1
0.246175 1 0 1
0.246275 1 0 1
0.246375 1 0 1
0.246475 1 0 1
0.246575 1 0 1
0.246675 1 0 1
0.246775 1 0 1
0.246875 1 0 1
0.246975 1 0 1
0.247075 1 0 1
0.247175 1 0 1
0.247275 1 0 1
0.247375 1 0 1
0.247475 1 0 1
0.247575 1 0 1
0.247675 1 0 1
0.247775 1 0 1
0.247875 1 0 1
0.247975 1 0 1
0.248075 1 0 1
0.248175 1 0 1
0.248275 1 0 1
0.248375 1 0 1
0.248475 1 0 1
0.248575 1 0 1
0.248675 1 0 1
0.248775 1 0 1
0.248875 1 0 1
0.248975 1 0 1
0.249075 1 0 1
0.249175 1 0 1
0.249275 1 0 1
0.249375 1 0 1
0.249475 1 0 1
0.249575 1 0 1
0.249675 1 0 1
0.249775 1 0 1
0.249875 1 0 1
0.249975 1 0 1
0.250075 1 0 1
0.250175 1 0 1
0.250275 1 0 1
0.250375 1 0 1
0.250475 1 0 1
0.250575 1 0 1
0.250675 1 0 1
0.250775 1 0 1
0.250875 1 0 1
0.250975 1 0 1
0.251075 1 0 1
0.251175 1 0 1
0.251275 1 0 1
0.251375 1 0 1
0.251475 1 0 1
0.251575 1 0 1
0.251675 1 0 1
0.251775 1 0 1
0.251875 1 0 1
0.251975 1 0 1
0.252075 1 0 1
0.252175 1 0 1
0.252275 1 0 1
0.252375 1 0 1
0.252475 1 0 1
0.252575 1 0 1
0.252675 1 0 1
0.252775 1 0 1
0.252875 1 0 1
0.252975 1 0 1
0.253075 1 0 1
0.253175 1 0 1
0.253275 1 0 1
0.253375 1 0 1
0.253475 1 0 1
0.253575 1 0 1
0.253675 1 0 1
0.253775 1 0 1
0.253875 1 0 1
0.253975 1 0 1
0.254075 1 0 1
0.254175 1 0 1
0.254275 1 0 1
0.254375 1 0 1
0.254475 1 0 1
0.254575 1 0 1
0.254675 1 0 1
0.254775 1 0 1
0.254875 1 0 1
0.254975 1 0 1
0.255076 1 0 1
0.255176 1 0 1
0.255276 1 0 1
0.255376 1 0 1
0.255476 1 0 1
0.255576 1 0 1
0.255676 1 0 1
0.255776 1 0 1
0.255876 1 0 1
0.255976 1 0 1
0.256076 1 0 1
0.256176 1 0 1
0.256276 1 0 1
0.256376 1 0 1
0.256476 1 0 1
0.256576 1 0 1
0.256676 1 0 1
0.256776 1 0 1
0.256876 1 0 1
0.256976 1 0 1
0.257076 1 0 1
0.257176 1 0 1
0.257276 1 0 1
0.257376 1 0 1
0.257476 1 0 1
0.257576 1 0 1
0.257676 1 0 1
0.257776 1 0 1
0.257876 1 0 1
0.257976 1 0 1
0.258076 1 0 1
0.258176 1 0 1
0.258276 1 0 1
0.258376 1 0 1
0.258476 1 0 1
0.258576 1 0 1
0.258676 1 0 1
0.258776 1 0 1
0.258876 1 0 1
0.258976 1 0 1
0.259076 1 0 1
0.259176 1 0 1
0.259276 1 0 1
0.259376 1 0 1
0.259476 1 0 1
0.259576 1 0 1
0.259676 1 0 1
0.259776 1 0 1
0.259876 1 0 1
0.259976 1 0 1
0.260076 1 0 1
0.260176 1 0 1
0.260276 1 0 1
0.260376 1 0 1
0.260476 1 0 1
0.260576 1 0 1
0.260676 1 0 1
0.260776 1 0 1
0.260876 1 0 1
0.260976 1 0 1
0.261076 1 0 1
0.261176 1 0 1
0.261276 1 0 1
0.261376 1 0 1
0.261476 1 0 1
0.261576 1 0 1
0.261676 1 0 1
0.261776 1 0 1
0.261876 1 0 1
0.261976 1 0 1
0.262076 1 0 1
0.262176 1 0 1
0.262276 1 0 1
0.262376 1 0 1
0.262476 1 0 1
0.262576 1 0 1
0.262676 1 0 1
0.262776 1 0 1
0.262876 1 0 1
0.262976 1 0 1
0.263076 1 0 1
0.263176 1 0 1
0.263276 1 0 1
0.263376 1 0 1
0.263476 1 0 1
0.263576 1 0 1
0.263676 1 0 1
0.263776 1 0 1
0.263876 1 0 1
0.263976 1 0 1
0.264076 1 0 1
0.264176 1 0 1
0.264276 1 0 1
0.264376 1 0 1
0.264476 1 0 1
0.264576 1 0 1
0.264676 1 0 1
0.264776 1 0 1
0.264876 1 0 1
0.264976 1 0 1
0.265077 1 0 1
0.265177 1 0 1
0.265277 1 0 1
0.265377 1 0 1
0.265477 1 0 1
0.265577 1 0 1
0.265677 1 0 1
0.265777 1 0 1
0.265877 1 0 1
0.265977 1 0 1
0.266077 1 0 1
0.266177 1 0 1
0.266277 1 0 1
0.266377 1 0 1
0.266477 1 0 1
0.266577 1 0 1
0.266677 1 0 1
0.266777 1 0 1
0.266877 1 0 1
0.266977 1 0 1
0.267077 1 0 1
0.267177 1 0 1
0.267277 1 0 1
0.267377 1 0 1
0.267477 1 0 1
0.267577 1 0 1
0.267677 1 0 1
0.267777 1 0 1
0.267877 1 0 1
0.267977 1 0 1
0.268077 1 0 1
0.268177 1 0 1
0.268277 1 0 1
0.268377 1 0 1
0.268477 1 0 1
0.268577 1 0 1
0.268677 1 0 1
0.268777 1 0 1
0.268877 1 0 1
0.268977 1 0 1
0.269077 1 0 1
0.269177 1 0 1
0.269277 1 0 1
0.269377 1 0 1
0.269477 1 0 1
0.269577 1 0 1
0.269677 1 0 1
0.269777 1 0 1
0.269877 1 0 1
0.269977 1 0 1
0.270077 1 0 1
0.270177 1 0 1
0.270277 1 0 1
0.270377 1 0 1
0.270477 1 0 1
0.270577 1 0 1
0.270677 1 0 1
0.270777 1 0 1
0.270877 1 0 1
0.270977 1 0 1
0.271077 1 0 1
0.271177 1 0 1
0.271277 1 0 1
0.271377 1 0 1
0.271477 1 0 1
0.271577 1 0 1
0.271677 1 0 1
0.271777 1 0 1
0.271877 1 0 1
0.271977 1 0 1
0.272077 1 0 1
0.272177 1 0 1
0.272277 1 0 1
0.272377 1 0 1
0.272477 1 0 1
0.272577 1 0 1
0.272677 1 0 1
0.272777 1 0 1
0.272877 1 0 1
0.272977 1 0 1
0.273077 1 0 1
0.273177 1 0 1
0.273277 1 0 1
0.273377 1 0 1
0.273477 1 0 1
0.273577 1 0 1
0.273677 1 0 1
0.273777 1 0 1
0.273877 1 0 1
0.273977 1 0 1
0.274077 1 0 1
0.274177 1 0 1
0.274277 1 0 1
0.274377 1 0 1
0.274477 1 0 1
0.274577 1 0 1
0.274677 1 0 1
0.274777 1 0 1
0.274877 1 0 1
0.274977 1 0 1
0.275078 1 0 1
0.275178 1 0 1
0.275278 1 0 1
0.275378 1 0 1
0.275478 1 0 1
0.275578 1 0 1
0.275678 1 0 1
0.275778 1 0 1
0.275878 1 0 1
0.275978 1 0 1
0.276078 1 0 1
0.276178 1 0 1
0.276278 1 0 1
0.276378 1 0 1
0.276478 1 0 1
0.276578 1 0 1
0.276678 1 0 1
0.276778 1 0 1
0.276878 1 0 1
0.276978 1 0 1
0.277078 1 0 1
0.277178 1 0 1
0.277278 1 0 1
0.277378 1 0 1
0.277478 1 0 1
0.277578 1 0 1
0.277678 1 0 1
0.277778 1 0 1
0.277878 1 0 1
0.277978 1 0 1
0.278078 1 0 1
0.278178 1 0 1
0.278278 1 0 1
0.278378 1 0 1
0.278478 1 0 1
0.278578 1 0 1
0.278678 1 0 1
0.278778 1 0 1
0.278878 1 0 1
0.278978 1 0 1
0.279078 1 0 1
0.279178 1 0 1
0.279278 1 0 1
0.279378 1 0 1
0.279478 1 0 1
0.279578 1 0 1
0.279678 1 0 1
0.279778 1 0 1
0.279878 1 0 1
0.279978 1 0 1
0.280078 1 0 1
0.280178 1 0 1
0.280278 1 0 1
0.280378 1 0 1
0.280478 1 0 1
0.280578 1 0 1
0.280678 1 0 1
0.280778 1 0 1
0.280878 1 0 1
0.280978 1 0 1
0.281078 1 0 1
0.281178 1 0 1
0.281278 1 0 1
0.281378 1 0 1
0.281478 1 0 1
0.281578 1 0 1
0.281678 1 0 1
0.281778 1 0 1
0.281878 1 0 1
0.281978 1 0 1
0.282078 1 0 1
0.282178 1 0 1
0.282278 1 0 1
0.282378 1 0 1
0.282478 1 0 1
0.282578 1 0 1
0.282678 1 0 1
0.282778 1 0 1
0.282878 1 0 1
0.282978 1 0 1
0.283078 1 0 1
0.283178 1 0 1
0.283278 1 0 1
0.283378 1 0 1
0.283478 1 0 1
0.283578 1 0 1
0.283678 1 0 1
0.283778 1 0 1
0.283878 1 0 1
0.283978 1 0 1
0.284078 1 0 1
0.284178 1 0 1
0.284278 1 0 1
0.284378 1 0 1
0.284478 1 0 1
0.284578 1 0 1
0.284678 1 0 1
0.284778 1 0 1
0.284878 1 0 1
0.284978 1 0 1
0.285079 1 0 1
0.285179 1 0 1
0.285279 1 0 1
0.285379 1 0 1
0.285479 1 0 1
0.285579 1 0 1
0.285679 1 0 1
0.285779 1 0 1
0.285879 1 0 1
0.285979 1 0 1
0.286079 1 0 1
0.286179 1 0 1
0.286279 1 0 1
0.286379 1 0 1
0.286479 1 0 1
0.286579 1 0 1
0.286679 1 0 1
0.286779 1 0 1
0.286879 1 0 1
0.286979 1 0 1
0.287079 1 0 1
0.287179 1 0 1
0.287279 1 0 1
0.287379 1 0 1
0.287479 1 0 1
0.287579 1 0 1
0.287679 1 0 1
0.287779 1 0 1
0.287879 1 0 1
0.287979 1 0 1
0.288079 1 0 1
0.288179 1 0 1
0.288279 1 0 1
0.288379 1 0 1
0.288479 1 0 1
0.288579 1 0 1
0.288679 1 0 1
0.288779 1 0 1
0.288879 1 0 1
0.288979 1 0 1
0.289079 1 0 1
0.289179 1 0 1
0.289279 1 0 1
0.289379 1 0 1
0.289479 1 0 1
0.289579 1 0 1
0.289679 1 0 1
0.289779 1 0 1
0.289879 1 0 1
0.289979 1 0 1
0.290079 1 0 1
0.290179 1 0 1
0.290279 1 0 1
0.290379 1 0 1
0.290479 1 0 1
0.290579 1 0 1
0.290679 1 0 1
0.290779 1 0 1
0.290879 1 0 1
0.290979 1 0 1
0.291079 1 0 1
0.291179 1 0 1
0.291279 1 0 1
0.291379 1 0 1
0.291479 1 0 1
0.291579 1 0 1
0.291679 1 0 1
0.291779 1 0 1
0.291879 1 0 1
0.291979 1 0 1
0.292079 1 0 1
0.292179 1 0 1
0.292279 1 0 1
0.292379 1 0 1
0.292479 1 0 1
0.292579 1 0 1
0.292679 1 0 1
0.292779 1 0 1
0.292879 1 0 1
0.292979 1 0 1
0.293079 1 0 1
0.293179 1 0 1
0.293279 1 0 1
0.293379 1 0 1
0.293479 1 0 1
0.293579 1 0 1
0.293679 1 0 1
0.293779 1 0 1
0.293879 1 0 1
0.293979 1 0 1
0.294079 1 0 1
0.294179 1 0 1
0.294279 1 0 1
0.294379 1 0 1
0.294479 1 0 1
0.294579 1 0 1
0.294679 1 0 1
0.294779 1 0 1
0.294879 1 0 1
0.294979 1 0 1
0.29508 1 0 1
0.29518 1 0 1
0.29528 1 0 1
0.29538 1 0 1
0.29548 1 0 1
0.29558 1 0 1
0.29568 1 0 1
0.29578 1 0 1
0.29588 1 0 1
0.29598 1 0 1
0.29608 1 0 1
0.29618 1 0 1
0.29628 1 0 1
0.29638 1 0 1
0.29648 1 0 1
0.29658 1 0 1
0.29668 1 0 1
0.29678 1 0 1
0.29688 1 0 1
0.29698 1 0 1
0.29708 1 0 1
0.29718 1 0 1
0.29728 1 0 1
0.29738 1 0 1
0.29748 1 0 1
0.29758 1 0 1
0.29768 1 0 1
0.29778 1 0 1
0.29788 1 0 1
0.29798 1 0 1
0.29808 1 0 1
0.29818 1 0 1
0.29828 1 0 1
0.29838 1 0 1
0.29848 1 0 1
0.29858 1 0 1
0.29868 1 0 1
0.29878 1 0 1
0.29888 1 0 1
0.29898 1 0 1
0.29908 1 0 1
0.29918 1 0 1
0.29928 1 0 1
0.29938 1 0 1
0.29948 1 0 1
0.29958 1 0 1
0.29968 1 0 1
0.29978 1 0 1
0.29988 1 0 1
0.29998 1 0 1
0.30008 1 0 1
0.30018 1 0 1
0.30028 1 0 1
0.30038 1 0 1
0.30048 1 0 1
0.30058 1 0 1
0.30068 1 0 1
0.30078 1 0 1
0.30088 1 0 1
0.30098 1 0 1
0.30108 1 0 1
0.30118 1 0 1
0.30128 1 0 1
0.30138 1 0 1
0.30148 1 0 1
0.30158 1 0 1
0.30168 1 0 1
0.30178 1 0 1
0.30188 1 0 1
0.30198 1 0 1
0.30208 1 0 1
0.30218 1 0 1
0.30228 1 0 1
0.30238 1 0 1
0.30248 1 0 1
0.30258 1 0 1
0.30268 1 0 1
0.30278 1 0 1
0.30288 1 0 1
0.30298 1 0 1
0.30308 1 0 1
0.30318 1 0 1
0.30328 1 0 1
0.30338 1 0 1
0.30348 1 0 1
0.30358 1 0 1
0.30368 1 0 1
0.30378 1 0 1
0.30388 1 0 1
0.30398 1 0 1
0.30408 1 0 1
0.30418 1 0 1
0.30428 1 0 1
0.30438 1 0 1
